timestamp,ticker,current_price,day_high,day_low,volume,market_cap
2026-04-15 15:43:00+00:00,AAPL,263.6700134277344,264.1099853515625,257.82000732421875,55302.0,3915968316529.175
2026-04-15 15:44:00+00:00,AAPL,263.6650085449219,264.1099853515625,257.82000732421875,83851.0,3915968316529.175
2026-04-15 15:45:00+00:00,AAPL,263.6000061035156,264.1099853515625,257.82000732421875,55198.0,3915968316529.175
2026-04-15 15:46:00+00:00,AAPL,263.79010009765625,264.1099853515625,257.82000732421875,80661.0,3915968316529.175
2026-04-15 15:47:00+00:00,AAPL,263.625,264.1099853515625,257.82000732421875,73407.0,3915968316529.175
2026-04-15 15:48:00+00:00,AAPL,263.67999267578125,264.1099853515625,257.82000732421875,62730.0,3915968316529.175
2026-04-15 15:49:00+00:00,AAPL,263.7149963378906,264.1099853515625,257.82000732421875,79111.0,3915968316529.175
2026-04-15 15:50:00+00:00,AAPL,264.0899963378906,264.1099853515625,257.82000732421875,132296.0,3915968316529.175
2026-04-15 15:51:00+00:00,AAPL,264.3599853515625,264.3900146484375,257.82000732421875,108751.0,3915968316529.175
2026-04-15 15:52:00+00:00,AAPL,264.44000244140625,264.4599914550781,257.82000732421875,143903.0,3915968316529.175
2026-04-15 15:53:00+00:00,AAPL,264.65509033203125,264.6650085449219,257.82000732421875,108141.0,3915968316529.175
2026-04-15 15:54:00+00:00,AAPL,264.56500244140625,264.739990234375,257.82000732421875,131794.0,3915968316529.175
2026-04-15 15:55:00+00:00,AAPL,264.7250061035156,264.7699890136719,257.82000732421875,86602.0,3915968316529.175
2026-04-15 15:56:00+00:00,AAPL,264.4700012207031,264.7699890136719,257.82000732421875,107843.0,3915968316529.175
2026-04-15 15:57:00+00:00,AAPL,264.5150146484375,264.7699890136719,257.82000732421875,89009.0,3915968316529.175
2026-04-15 15:58:00+00:00,AAPL,264.60009765625,264.7699890136719,257.82000732421875,42922.0,3915968316529.175
2026-04-15 15:59:00+00:00,AAPL,264.3949890136719,264.7699890136719,257.82000732421875,123750.0,3915968316529.175
2026-04-15 16:00:00+00:00,AAPL,264.5799865722656,264.7699890136719,257.82000732421875,62508.0,3915968316529.175
2026-04-15 16:01:00+00:00,AAPL,264.739990234375,264.7900085449219,257.82000732421875,95583.0,3915968316529.175
2026-04-15 16:02:00+00:00,AAPL,264.8500061035156,264.9299011230469,257.82000732421875,105408.0,3915968316529.175
2026-04-15 16:03:00+00:00,AAPL,264.8599853515625,265.010009765625,257.82000732421875,256415.0,3915968316529.175
2026-04-15 16:04:00+00:00,AAPL,264.9750061035156,265.0150146484375,257.82000732421875,102938.0,3915968316529.175
2026-04-15 16:05:00+00:00,AAPL,264.75,265.0799865722656,257.82000732421875,192557.0,3915968316529.175
2026-04-15 16:06:00+00:00,AAPL,264.8500061035156,265.0799865722656,257.82000732421875,148351.0,3915968316529.175
2026-04-15 16:07:00+00:00,AAPL,265.0450134277344,265.0799865722656,257.82000732421875,91064.0,3915968316529.175
2026-04-15 16:08:00+00:00,AAPL,265.3500061035156,265.3800048828125,257.82000732421875,118806.0,3915968316529.175
2026-04-15 16:09:00+00:00,AAPL,265.3699951171875,265.3999938964844,257.82000732421875,58322.0,3915968316529.175
2026-04-15 16:10:00+00:00,AAPL,265.2720947265625,265.3999938964844,257.82000732421875,98644.0,3915968316529.175
2026-04-15 16:11:00+00:00,AAPL,265.3299865722656,265.3999938964844,257.82000732421875,72055.0,3915968316529.175
2026-04-15 16:12:00+00:00,AAPL,265.3699951171875,265.3999938964844,257.82000732421875,130164.0,3915968316529.175
2026-04-15 16:13:00+00:00,AAPL,265.32000732421875,265.4200134277344,257.82000732421875,62048.0,3915968316529.175
2026-04-15 16:14:00+00:00,AAPL,265.29998779296875,265.4200134277344,257.82000732421875,77045.0,3915968316529.175
2026-04-15 16:15:00+00:00,AAPL,265.29998779296875,265.4200134277344,257.82000732421875,157030.0,3915968316529.175
2026-04-15 16:16:00+00:00,AAPL,265.31500244140625,265.4200134277344,257.82000732421875,76305.0,3915968316529.175
2026-04-15 16:17:00+00:00,AAPL,265.30999755859375,265.4200134277344,257.82000732421875,110138.0,3915968316529.175
2026-04-15 16:18:00+00:00,AAPL,265.4599914550781,265.5,257.82000732421875,100512.0,3915968316529.175
2026-04-15 16:19:00+00:00,AAPL,265.07000732421875,265.5,257.82000732421875,120563.0,3915968316529.175
2026-04-15 16:20:00+00:00,AAPL,264.989990234375,265.5,257.82000732421875,71169.0,3915968316529.175
2026-04-15 16:21:00+00:00,AAPL,264.9599914550781,265.5,257.82000732421875,79376.0,3915968316529.175
2026-04-15 16:22:00+00:00,AAPL,264.8800048828125,265.5,257.82000732421875,48885.0,3915968316529.175
2026-04-15 16:23:00+00:00,AAPL,264.8599853515625,265.5,257.82000732421875,37819.0,3915968316529.175
2026-04-15 16:24:00+00:00,AAPL,265.0299987792969,265.5,257.82000732421875,53677.0,3915968316529.175
2026-04-15 16:25:00+00:00,AAPL,264.8949890136719,265.5,257.82000732421875,89901.0,3915968316529.175
2026-04-15 16:26:00+00:00,AAPL,265.0849914550781,265.5,257.82000732421875,82863.0,3915968316529.175
2026-04-15 16:27:00+00:00,AAPL,264.8299865722656,265.5,257.82000732421875,48518.0,3915968316529.175
